;50005305;50007476;50005964;50008374;
2c37c498-a341-11e1-8f6e-0002b3d8ef82;1.06;1.06;1.06;0.9;
8849f6dd-a575-11e1-8f6e-0002b3d8ef82;25;23.41;26.31;22.36;
018603a5-a89f-11e1-8f6e-0002b3d8ef82;5.22;5.22;5.22;4.93;
018603a7-a89f-11e1-8f6e-0002b3d8ef82;5.75;5.75;5.75;5.43;
018603ab-a89f-11e1-8f6e-0002b3d8ef82;4.04;4.04;4.04;3.82;
018603b1-a89f-11e1-8f6e-0002b3d8ef82;4.37;4.37;4.37;4.12;
018603b4-a89f-11e1-8f6e-0002b3d8ef82;2.79;2.79;2.79;2.64;
018603b6-a89f-11e1-8f6e-0002b3d8ef82;5.68;5.68;5.68;5.36;
018603bb-a89f-11e1-8f6e-0002b3d8ef82;4.59;4.59;4.59;4.34;
018603bd-a89f-11e1-8f6e-0002b3d8ef82;5.44;5.44;5.44;5.13;
018603c0-a89f-11e1-8f6e-0002b3d8ef82;4.86;4.86;4.86;4.59;
018603c6-a89f-11e1-8f6e-0002b3d8ef82;5.96;5.96;5.96;5.63;
018603c8-a89f-11e1-8f6e-0002b3d8ef82;6.31;6.31;6.31;5.96;
018603cb-a89f-11e1-8f6e-0002b3d8ef82;3.74;3.74;3.74;3.53;
018603cd-a89f-11e1-8f6e-0002b3d8ef82;2.64;2.64;2.64;2.49;
018603cf-a89f-11e1-8f6e-0002b3d8ef82;4.15;4.15;4.15;3.92;
018603d1-a89f-11e1-8f6e-0002b3d8ef82;2.56;2.56;2.56;2.41;
018603d6-a89f-11e1-8f6e-0002b3d8ef82;2.79;2.79;2.79;2.64;
018603d9-a89f-11e1-8f6e-0002b3d8ef82;2.75;2.75;2.75;2.59;
018603db-a89f-11e1-8f6e-0002b3d8ef82;4.3;4.3;4.3;4.06;
018603dd-a89f-11e1-8f6e-0002b3d8ef82;4.29;4.29;4.29;4.05;
018603df-a89f-11e1-8f6e-0002b3d8ef82;4.3;4.3;4.3;4.06;
b040e771-a8d5-11e1-8f6e-0002b3d8ef82;1.82;1.82;1.82;1.72;
b040e773-a8d5-11e1-8f6e-0002b3d8ef82;3.9;3.9;3.9;3.68;
b040e775-a8d5-11e1-8f6e-0002b3d8ef82;2.92;2.92;2.92;2.75;
b040e777-a8d5-11e1-8f6e-0002b3d8ef82;4.64;4.64;4.64;4.38;
b040e77a-a8d5-11e1-8f6e-0002b3d8ef82;3.04;3.04;3.04;2.87;
c4c8b46e-a962-11e1-8f6e-0002b3d8ef82;37.98;37.98;37.98;35.85;
c4c8b472-a962-11e1-8f6e-0002b3d8ef82;30.12;30.12;30.12;28.46;
c4c8b47a-a962-11e1-8f6e-0002b3d8ef82;24.6;24.6;24.6;23.26;
c4c8b47c-a962-11e1-8f6e-0002b3d8ef82;27.54;27.54;27.54;26.01;
c4c8b47e-a962-11e1-8f6e-0002b3d8ef82;21.76;21.76;21.76;20.54;
c4c8b480-a962-11e1-8f6e-0002b3d8ef82;29.16;29.16;29.16;27.54;
c4c8b488-a962-11e1-8f6e-0002b3d8ef82;25.24;25.24;25.24;23.83;
c4c8b496-a962-11e1-8f6e-0002b3d8ef82;25.74;25.74;25.74;24.33;
c4c8b498-a962-11e1-8f6e-0002b3d8ef82;25.8;25.8;25.8;24.38;
56e4d000-aa34-11e1-8f6e-0002b3d8ef82;5;5;5;5.31;
c9c321b1-b075-11e1-8f6e-0002b3d8ef82;9.01;9.01;9.01;7.66;
c9c321b7-b075-11e1-8f6e-0002b3d8ef82;12.19;12.19;12.19;10.36;
c9c321db-b075-11e1-8f6e-0002b3d8ef82;3.23;3.23;3.23;2.75;
5b35e62c-b154-11e1-8f6e-0002b3d8ef82;5.45;5.45;5.45;5.45;
5b35e630-b154-11e1-8f6e-0002b3d8ef82;32.74;32.74;32.74;32.74;
5b35e634-b154-11e1-8f6e-0002b3d8ef82;21.47;21.47;21.47;21.47;
096a0093-b91e-11e1-8f6e-0002b3d8ef82;5.06;5.06;5.06;5.37;
43e87bd5-b93f-11e1-8f6e-0002b3d8ef82;5.16;5.16;5.16;5.48;
a2745ca8-ba0f-11e1-8f6e-0002b3d8ef82;11.29;11.29;11.29;9.6;
a2745cac-ba0f-11e1-8f6e-0002b3d8ef82;50.85;50.85;50.85;43.22;
a2745cb0-ba0f-11e1-8f6e-0002b3d8ef82;32.32;32.32;32.32;27.47;
a2745cb2-ba0f-11e1-8f6e-0002b3d8ef82;30.2;30.2;30.2;25.67;
a2745cb4-ba0f-11e1-8f6e-0002b3d8ef82;20.28;20.28;20.28;17.24;
a2745cb6-ba0f-11e1-8f6e-0002b3d8ef82;15.45;15.45;15.45;13.13;
a2745cb8-ba0f-11e1-8f6e-0002b3d8ef82;15.01;15.01;15.01;12.76;
a2745cba-ba0f-11e1-8f6e-0002b3d8ef82;11.67;11.67;11.67;9.92;
a2745cbc-ba0f-11e1-8f6e-0002b3d8ef82;26.15;26.15;26.15;22.23;
a2745cc0-ba0f-11e1-8f6e-0002b3d8ef82;13.11;13.11;13.11;11.14;
a2745cc2-ba0f-11e1-8f6e-0002b3d8ef82;25.4;25.4;25.4;21.59;
a2745cc4-ba0f-11e1-8f6e-0002b3d8ef82;16.37;16.37;16.37;13.91;
a2745cc6-ba0f-11e1-8f6e-0002b3d8ef82;11.11;11.11;11.11;9.44;
a2745cca-ba0f-11e1-8f6e-0002b3d8ef82;47.97;47.97;47.97;40.77;
a2745ccd-ba0f-11e1-8f6e-0002b3d8ef82;19.75;19.75;19.75;16.79;
a2745ccf-ba0f-11e1-8f6e-0002b3d8ef82;19.66;19.66;19.66;16.71;
e17119f0-bc3b-11e1-8f6e-0002b3d8ef82;1.32;1.32;1.32;1.61;
73be1780-bc5f-11e1-8f6e-0002b3d8ef82;14.98;14.98;14.98;12.73;
73be1798-bc5f-11e1-8f6e-0002b3d8ef82;2.15;2.15;2.15;1.83;
73be17ae-bc5f-11e1-8f6e-0002b3d8ef82;23.62;23.62;23.62;20.08;
886d59da-bebb-11e1-8f6e-0002b3d8ef82;25.4;25.4;25.4;21.59;
f55b5e76-c05c-11e1-8f6e-0002b3d8ef82;21.6;21.6;21.6;20.4;
f55b5e78-c05c-11e1-8f6e-0002b3d8ef82;4.25;4.25;4.25;4.01;
f55b5e7a-c05c-11e1-8f6e-0002b3d8ef82;3.29;3.29;3.29;3.1;
f55b5e7f-c05c-11e1-8f6e-0002b3d8ef82;2.78;2.78;2.78;2.63;
f55b5e82-c05c-11e1-8f6e-0002b3d8ef82;3.88;3.88;3.88;3.66;
f55b5e85-c05c-11e1-8f6e-0002b3d8ef82;4.91;4.91;4.91;4.64;
f55b5e87-c05c-11e1-8f6e-0002b3d8ef82;23.89;23.89;23.89;22.56;
f55b5e89-c05c-11e1-8f6e-0002b3d8ef82;2.44;2.44;2.44;2.3;
f55b5e8b-c05c-11e1-8f6e-0002b3d8ef82;3.3;3.3;3.3;3.12;
f55b5e8d-c05c-11e1-8f6e-0002b3d8ef82;6.75;6.75;6.75;6.38;
77732502-c1bc-11e1-8f6e-0002b3d8ef82;2.07;2.07;2.07;1.96;
77732504-c1bc-11e1-8f6e-0002b3d8ef82;1.52;1.52;1.52;1.44;
7773250b-c1bc-11e1-8f6e-0002b3d8ef82;1.45;1.45;1.45;1.37;
7773250d-c1bc-11e1-8f6e-0002b3d8ef82;1.87;1.87;1.87;1.77;
7773250f-c1bc-11e1-8f6e-0002b3d8ef82;0.76;0.76;0.76;0.71;
77732511-c1bc-11e1-8f6e-0002b3d8ef82;1.69;1.69;1.69;1.6;
77732513-c1bc-11e1-8f6e-0002b3d8ef82;0.86;0.86;0.86;0.81;
77732517-c1bc-11e1-8f6e-0002b3d8ef82;3.16;3.16;3.16;2.98;
7773251c-c1bc-11e1-8f6e-0002b3d8ef82;2.75;2.75;2.75;2.59;
2e871db6-c1f4-11e1-8f6e-0002b3d8ef82;28.48;28.48;28.48;28.48;
2e871db8-c1f4-11e1-8f6e-0002b3d8ef82;22.54;22.54;22.54;22.54;
2e871dba-c1f4-11e1-8f6e-0002b3d8ef82;9.7;9.7;9.7;9.7;
2e871dca-c1f4-11e1-8f6e-0002b3d8ef82;19.43;19.43;19.43;19.43;
2e871ddf-c1f4-11e1-8f6e-0002b3d8ef82;3.96;3.96;3.96;3.96;
49508d7a-c283-11e1-8f6e-0002b3d8ef82;18.96;18.96;18.96;18.96;
49508d7c-c283-11e1-8f6e-0002b3d8ef82;46.65;46.65;46.65;46.65;
49508d83-c283-11e1-8f6e-0002b3d8ef82;11.48;11.48;11.48;11.48;
49508d87-c283-11e1-8f6e-0002b3d8ef82;35.18;35.18;35.18;35.18;
49508d89-c283-11e1-8f6e-0002b3d8ef82;5.45;5.45;5.45;5.45;
49508d8b-c283-11e1-8f6e-0002b3d8ef82;106.88;106.88;106.88;106.88;
49508d8f-c283-11e1-8f6e-0002b3d8ef82;40.43;40.43;40.43;40.43;
49508da7-c283-11e1-8f6e-0002b3d8ef82;7.21;7.21;7.21;7.21;
49508daf-c283-11e1-8f6e-0002b3d8ef82;47.98;47.98;47.98;47.98;
49508db1-c283-11e1-8f6e-0002b3d8ef82;11.62;11.62;11.62;11.62;
8ca5c762-c285-11e1-8f6e-0002b3d8ef82;18.47;18.47;18.47;18.47;
8ca5c764-c285-11e1-8f6e-0002b3d8ef82;152.34;152.34;152.34;152.34;
8ca5c768-c285-11e1-8f6e-0002b3d8ef82;119.28;119.28;119.28;119.28;
8ca5c77a-c285-11e1-8f6e-0002b3d8ef82;1.25;1.25;1.25;1.25;
2948eed7-c28d-11e1-8f6e-0002b3d8ef82;25.5;25.5;25.5;24.07;
2948eed9-c28d-11e1-8f6e-0002b3d8ef82;19.74;19.74;19.74;18.62;
2948eedd-c28d-11e1-8f6e-0002b3d8ef82;28.38;28.38;28.38;26.83;
2948eedf-c28d-11e1-8f6e-0002b3d8ef82;23.28;23.28;23.28;21.98;
2948eef8-c28d-11e1-8f6e-0002b3d8ef82;9.14;9.14;9.14;9.14;
9de9cd38-c76f-11e1-8f6e-0002b3d8ef82;4.58;4.07;4.58;3.89;
9de9cd50-c76f-11e1-8f6e-0002b3d8ef82;1.92;2.02;2.02;1.72;
72d30575-c770-11e1-8f6e-0002b3d8ef82;1.73;1.73;1.73;1.47;
72d30577-c770-11e1-8f6e-0002b3d8ef82;1.3;1.37;1.37;1.16;
dd8f9031-c9b3-11e1-8f6e-0002b3d8ef82;5.4;5.4;5.4;5.74;
dd8f9035-c9b3-11e1-8f6e-0002b3d8ef82;5.4;5.4;5.4;5.74;
dd8f903a-c9b3-11e1-8f6e-0002b3d8ef82;5.97;5.97;5.97;6.35;
01ed89c7-ca61-11e1-8f6e-0002b3d8ef82;28.63;28.63;28.63;30.42;
01ed89e2-ca61-11e1-8f6e-0002b3d8ef82;6.67;6.67;6.67;7.09;
01ed89e6-ca61-11e1-8f6e-0002b3d8ef82;1.2;1.62;1.2;1.45;
621da41a-cb27-11e1-8f6e-0002b3d8ef82;10.45;7.68;7.68;9.33;
2122c752-66f0-11e3-8fd2-002590a3186d;44.96;44.96;44.96;43.93;
f4e70194-5d07-11df-903a-0002b3d8ef82;1.37;1.37;1.37;1.67;
15a878f9-5e62-11df-903a-0002b3d8ef82;9.73;10.23;10.23;8.7;
d2478106-4846-11e3-90c4-002590a3186d;2.97;2.97;2.97;2.9;
d2478125-4846-11e3-90c4-002590a3186d;15.63;14.8;16.44;13.97;
06d21f45-4859-11e3-90c4-002590a3186d;2.52;2.65;2.65;2.25;
e6af74cd-4aa8-11e3-90c4-002590a3186d;72.34;72.34;72.34;76.87;
e6af74cf-4aa8-11e3-90c4-002590a3186d;33.19;33.19;33.19;35.27;
e6af74d1-4aa8-11e3-90c4-002590a3186d;44;44;44;46.75;
e6af74d3-4aa8-11e3-90c4-002590a3186d;26.52;26.52;26.52;28.18;
e6af74d5-4aa8-11e3-90c4-002590a3186d;44.98;44.98;44.98;47.8;
e6af74d7-4aa8-11e3-90c4-002590a3186d;39.82;39.82;39.82;42.31;
e6af74d9-4aa8-11e3-90c4-002590a3186d;63.23;63.23;63.23;67.18;
e6af74db-4aa8-11e3-90c4-002590a3186d;43.54;43.54;43.54;46.26;
e6af74eb-4aa8-11e3-90c4-002590a3186d;27.9;27.9;27.9;27.9;
e6af74f3-4aa8-11e3-90c4-002590a3186d;13.06;13.06;13.06;13.06;
e6af74f5-4aa8-11e3-90c4-002590a3186d;37.49;37.49;37.49;37.49;
e6af74f7-4aa8-11e3-90c4-002590a3186d;19.35;19.35;19.35;19.35;
e6af74f9-4aa8-11e3-90c4-002590a3186d;14.88;14.88;14.88;14.88;
cda91e1d-4abb-11e3-90c4-002590a3186d;9.04;9.04;9.04;9.04;
b8eec798-4ae5-11e3-90c4-002590a3186d;4.15;4.15;4.15;4.41;
b8eec79b-4ae5-11e3-90c4-002590a3186d;3.89;3.89;3.89;4.14;
b8eec79e-4ae5-11e3-90c4-002590a3186d;4.4;4.4;4.4;4.68;
b8eec7a1-4ae5-11e3-90c4-002590a3186d;4.4;4.4;4.4;4.68;
b8eec7a7-4ae5-11e3-90c4-002590a3186d;5.36;5.36;5.36;5.7;
acc04403-4b6c-11e3-90c4-002590a3186d;5.23;5.23;5.23;5.56;
acc04406-4b6c-11e3-90c4-002590a3186d;4.94;4.94;4.94;5.25;
acc04409-4b6c-11e3-90c4-002590a3186d;5.06;5.06;5.06;5.38;
acc0440c-4b6c-11e3-90c4-002590a3186d;5.64;5.64;5.64;5.99;
acc04412-4b6c-11e3-90c4-002590a3186d;3.04;3.04;3.04;3.24;
acc04415-4b6c-11e3-90c4-002590a3186d;3.77;3.77;3.77;4.01;
acc04418-4b6c-11e3-90c4-002590a3186d;4.1;4.1;4.1;4.36;
acc0441b-4b6c-11e3-90c4-002590a3186d;4.13;4.13;4.13;4.39;
acc0441e-4b6c-11e3-90c4-002590a3186d;4.16;4.16;4.16;4.43;
acc04421-4b6c-11e3-90c4-002590a3186d;3.51;3.51;3.51;3.73;
acc04424-4b6c-11e3-90c4-002590a3186d;2.72;2.72;2.72;2.9;
acc04427-4b6c-11e3-90c4-002590a3186d;5.68;5.68;5.68;6.04;
acc0442a-4b6c-11e3-90c4-002590a3186d;5.61;5.61;5.61;5.97;
acc0442d-4b6c-11e3-90c4-002590a3186d;5.66;5.66;5.66;6.02;
acc04430-4b6c-11e3-90c4-002590a3186d;5.94;5.94;5.94;6.32;
acc04433-4b6c-11e3-90c4-002590a3186d;5.71;5.71;5.71;6.07;
acc04436-4b6c-11e3-90c4-002590a3186d;3.6;3.6;3.6;3.83;
acc04439-4b6c-11e3-90c4-002590a3186d;4;4;4;4.25;
acc0443c-4b6c-11e3-90c4-002590a3186d;3.63;3.63;3.63;3.86;
acc0443f-4b6c-11e3-90c4-002590a3186d;4.67;4.67;4.67;4.96;
acc04442-4b6c-11e3-90c4-002590a3186d;3.87;3.87;3.87;4.11;
db264a91-4ba6-11e3-90c4-002590a3186d;6.43;6.77;6.77;5.75;
9d5ea07f-4c45-11e3-90c4-002590a3186d;14.25;14.25;14.25;14.25;
f833e5e1-4c60-11e3-90c4-002590a3186d;1.54;1.54;1.54;1.31;
152ff440-4d01-11e3-90c4-002590a3186d;85.21;85.21;85.21;85.21;
fae23002-5033-11e3-90c4-002590a3186d;0.9;0.9;0.9;0.77;
fae23006-5033-11e3-90c4-002590a3186d;2.13;2.13;2.13;1.81;
20a2d54b-5129-11e3-90c4-002590a3186d;9.34;9.34;9.34;9.12;
bd3ce745-51b1-11e3-90c4-002590a3186d;10.92;10.92;10.92;13.26;
bd3ce749-51b1-11e3-90c4-002590a3186d;9.5;9.5;9.5;11.53;
c79bd295-51c0-11e3-90c4-002590a3186d;5;5;5;6.07;
c79bd29b-51c0-11e3-90c4-002590a3186d;8.44;8.44;8.44;10.24;
c79bd29f-51c0-11e3-90c4-002590a3186d;11.45;11.45;11.45;13.9;
c79bd2a2-51c0-11e3-90c4-002590a3186d;11.12;11.12;11.12;13.5;
c79bd2a4-51c0-11e3-90c4-002590a3186d;10.7;10.7;10.7;13;
c79bd2a6-51c0-11e3-90c4-002590a3186d;10.55;10.55;10.55;12.81;
c79bd2a8-51c0-11e3-90c4-002590a3186d;16.74;16.74;16.74;20.32;
c79bd2ae-51c0-11e3-90c4-002590a3186d;4.31;4.31;4.31;5.23;
c79bd2b0-51c0-11e3-90c4-002590a3186d;5.08;5.08;5.08;6.16;
c79bd2b6-51c0-11e3-90c4-002590a3186d;5.15;5.15;5.15;6.26;
238f48f1-52b4-11e3-90c4-002590a3186d;2.75;2.75;2.75;2.34;
eaf94460-55a0-11e3-90c4-002590a3186d;10.12;10.12;10.12;10.12;
eaf94466-55a0-11e3-90c4-002590a3186d;6.02;6.02;6.02;6.02;
eaf9446a-55a0-11e3-90c4-002590a3186d;92.37;92.37;92.37;92.37;
eaf9446c-55a0-11e3-90c4-002590a3186d;152.99;152.99;152.99;152.99;
eaf94470-55a0-11e3-90c4-002590a3186d;29.13;29.13;29.13;29.13;
486b01a9-278c-11e0-91be-0002b3d8ef82;1.5;1.5;1.5;1.82;
5135e8c7-381e-11e0-91be-0002b3d8ef82;2.35;2.35;2.35;2.86;
5135e8de-381e-11e0-91be-0002b3d8ef82;3.27;3.27;2.41;2.92;
5135e8e4-381e-11e0-91be-0002b3d8ef82;3.3;3.3;3.3;3.5;
2a83723c-38dc-11e0-91be-0002b3d8ef82;6.12;6.12;6.12;7.4;
8bfbc34d-3a8e-11e0-91be-0002b3d8ef82;1.63;1.63;1.63;1.98;
416f5406-430e-11e0-91be-0002b3d8ef82;10.34;7.62;7.62;9.25;
1c6b612c-43f4-11e0-91be-0002b3d8ef82;7.8;7.8;7.8;6.63;
1c6b6132-43f4-11e0-91be-0002b3d8ef82;7.72;7.72;7.72;6.56;
430b19eb-449d-11e0-91be-0002b3d8ef82;8.21;8.21;8.21;6.98;
430b19ef-449d-11e0-91be-0002b3d8ef82;10.08;10.08;10.08;8.57;
430b19f3-449d-11e0-91be-0002b3d8ef82;4.29;4.29;4.29;3.65;
430b19f5-449d-11e0-91be-0002b3d8ef82;4.35;4.35;4.35;3.7;
430b19f7-449d-11e0-91be-0002b3d8ef82;1.66;1.66;1.66;1.41;
430b19f9-449d-11e0-91be-0002b3d8ef82;4.85;4.85;4.85;4.12;
430b19fb-449d-11e0-91be-0002b3d8ef82;5.09;5.09;5.09;4.33;
430b19fd-449d-11e0-91be-0002b3d8ef82;2.94;2.94;2.94;2.5;
1ecac4eb-4a1e-11e0-91be-0002b3d8ef82;1.9;1.9;1.9;2.3;
1ecac4f6-4a1e-11e0-91be-0002b3d8ef82;2.41;2.41;2.41;2.92;
6b5bd48a-4bc5-11e0-91be-0002b3d8ef82;2.05;2.05;2.05;1.74;
efe57763-4ca1-11e0-91be-0002b3d8ef82;0.58;0.79;0.58;0.71;
efe57770-4ca1-11e0-91be-0002b3d8ef82;2.36;2.36;1.74;2.11;
efe57772-4ca1-11e0-91be-0002b3d8ef82;1.73;1.73;1.73;2.1;
82c2cc32-4e0b-11e0-91be-0002b3d8ef82;2.39;2.39;2.39;2.54;
1b204f66-4edf-11e0-91be-0002b3d8ef82;5.29;3.9;3.9;4.72;
9b25401f-3df1-11e6-9229-002590a3186d;34.89;34.89;34.89;34.89;
ff5ca5af-3f94-11e6-922b-002590a3186d;13.52;13.52;13.52;13.52;
ff5ca5b1-3f94-11e6-922b-002590a3186d;7.13;7.13;7.13;7.13;
5abd2622-8445-11e4-922d-002590a3186d;26;26;26;28.05;
5abd2624-8445-11e4-922d-002590a3186d;26;26;26;28.05;
5abd2626-8445-11e4-922d-002590a3186d;26;26;26;28.05;
5abd2628-8445-11e4-922d-002590a3186d;26;26;26;28.05;
5abd262a-8445-11e4-922d-002590a3186d;26;26;26;28.05;
5abd262c-8445-11e4-922d-002590a3186d;26;26;26;28.05;
625a4cea-3d31-11e2-9309-0002b3d8ef82;5.93;5.93;5.93;5.04;
625a4cec-3d31-11e2-9309-0002b3d8ef82;5.47;5.47;5.47;4.65;
e30b29fd-b119-11e4-93a0-002590a3186d;10.49;10.49;10.49;8.92;
b3054666-b11a-11e4-93a0-002590a3186d;14.2;14.23;10.44;12.7;
cb6cc7ef-010b-11e0-9536-0002b3d8ef82;2.17;2.17;2.17;2.64;
4e6e5eae-038e-11e0-9536-0002b3d8ef82;9.51;9.51;9.51;8.08;
63eed0d4-043d-11e0-9536-0002b3d8ef82;0.55;0.55;0.55;0.47;
63eed0d6-043d-11e0-9536-0002b3d8ef82;1.65;1.65;1.65;1.4;
63eed0da-043d-11e0-9536-0002b3d8ef82;1.42;1.42;1.42;1.21;
63eed0de-043d-11e0-9536-0002b3d8ef82;0.55;0.55;0.55;0.47;
63eed0e0-043d-11e0-9536-0002b3d8ef82;0.98;0.98;0.98;0.83;
63eed0e2-043d-11e0-9536-0002b3d8ef82;2.91;2.91;2.91;2.47;
63eed0e4-043d-11e0-9536-0002b3d8ef82;2.22;2.22;2.22;1.89;
63eed0e6-043d-11e0-9536-0002b3d8ef82;2.61;2.61;2.61;2.22;
63eed0e8-043d-11e0-9536-0002b3d8ef82;1.47;1.47;1.47;1.25;
63eed0ec-043d-11e0-9536-0002b3d8ef82;0.98;0.98;0.98;0.83;
63eed0ee-043d-11e0-9536-0002b3d8ef82;2.91;2.91;2.91;2.47;
63eed0f4-043d-11e0-9536-0002b3d8ef82;1.6;1.6;1.6;1.36;
63eed0f8-043d-11e0-9536-0002b3d8ef82;2.91;2.91;2.91;2.47;
46e30080-0446-11e0-9536-0002b3d8ef82;1.1;1.1;1.1;0.94;
054a7ff1-0693-11e0-9536-0002b3d8ef82;1.74;1.74;1.74;2.11;
054a7ff3-0693-11e0-9536-0002b3d8ef82;1.72;2.12;1.72;2.08;
e4f92a8f-09af-11e0-9536-0002b3d8ef82;3.37;3.37;3.37;2.86;
a6c1d6a9-0c0c-11e0-9536-0002b3d8ef82;0.36;0.5;0.36;0.44;
98f12757-4ab9-11e2-954a-0025907cb9d2;2.26;2.26;2.26;1.92;
816fc018-4abb-11e2-954a-0025907cb9d2;5.85;5.85;5.85;4.97;
46f99d69-4ac6-11e2-954a-0025907cb9d2;168.81;168.81;168.81;159.43;
46f99d6b-4ac6-11e2-954a-0025907cb9d2;310.61;310.61;310.61;293.35;
b8a6a99d-4c07-11e2-954a-0025907cb9d2;2.37;2.37;2.37;2.01;
18421b23-4f4f-11e2-954a-0025907cb9d2;15.93;15.93;15.93;15.93;
18421b26-4f4f-11e2-954a-0025907cb9d2;20.02;20.02;20.02;20.02;
18421b29-4f4f-11e2-954a-0025907cb9d2;17.03;17.03;17.03;17.03;
18421b2e-4f4f-11e2-954a-0025907cb9d2;15.39;15.39;15.39;15.39;
18421b34-4f4f-11e2-954a-0025907cb9d2;443.41;443.41;443.41;443.41;
752c3a52-4ffe-11e2-954a-0025907cb9d2;20.03;20.03;20.03;21.28;
752c3a54-4ffe-11e2-954a-0025907cb9d2;24.06;24.06;24.06;25.56;
752c3a56-4ffe-11e2-954a-0025907cb9d2;26.91;26.91;26.91;28.59;
5f5cae1b-da82-11df-9554-0002b3d8ef82;3.33;3.33;3.33;4.05;
4245e126-da27-11e0-962c-0002b3d8ef82;51.45;51.45;51.45;43.73;
4245e140-da27-11e0-962c-0002b3d8ef82;19.87;19.87;19.87;16.89;
4245e142-da27-11e0-962c-0002b3d8ef82;13.72;13.72;13.72;11.66;
58432b19-9af8-11e4-9686-002590a3186d;17.62;17.62;17.62;17.62;
b65d558c-9b00-11e4-9686-002590a3186d;21.56;21.56;21.56;21.56;
02d53781-9b0e-11e4-9686-002590a3186d;2.33;2.33;2.33;2.33;
02d53789-9b0e-11e4-9686-002590a3186d;3.19;2.9;2.35;2.85;
02d5378f-9b0e-11e4-9686-002590a3186d;6.42;4.73;4.73;5.75;
02d53793-9b0e-11e4-9686-002590a3186d;1;1.35;1;1.22;
24dd5ba8-1b55-11e1-9690-0002b3d8ef82;26.51;26.51;26.51;22.53;
24dd5baa-1b55-11e1-9690-0002b3d8ef82;16.91;16.91;16.91;14.37;
aed13c39-257d-11e1-9690-0002b3d8ef82;1.03;1.03;1.03;0.97;
aed13c3b-257d-11e1-9690-0002b3d8ef82;0.95;0.95;0.95;0.89;
8d3b0fb8-27c0-11e1-9690-0002b3d8ef82;5.36;5.36;5.36;4.56;
8d3b0fbc-27c0-11e1-9690-0002b3d8ef82;4.99;4.99;4.99;4.24;
8d3b0fc0-27c0-11e1-9690-0002b3d8ef82;2.86;2.86;2.86;2.43;
8d3b0fc4-27c0-11e1-9690-0002b3d8ef82;8.51;8.51;8.51;7.23;
8d3b0fc6-27c0-11e1-9690-0002b3d8ef82;7.48;7.48;7.48;6.36;
8d3b0fc8-27c0-11e1-9690-0002b3d8ef82;10.08;10.08;10.08;8.57;
8d3b0fca-27c0-11e1-9690-0002b3d8ef82;10.37;10.37;10.37;8.81;
8d3b0fcc-27c0-11e1-9690-0002b3d8ef82;30.51;30.51;30.51;25.93;
728a361e-2ada-11e1-9690-0002b3d8ef82;0.55;0.68;0.55;0.66;
756c3e80-3dc2-11e1-9690-0002b3d8ef82;1.43;1.43;1.43;1.73;
0b03679a-40e2-11e1-9690-0002b3d8ef82;1.12;1.12;1.12;1.05;
25cd5d6d-c4b6-11e3-97c1-002590a3186d;16.79;16.79;16.79;14.27;
25cd5d73-c4b6-11e3-97c1-002590a3186d;3.35;3.35;3.35;2.85;
d5bb4839-4941-11e4-97c6-002590a3186d;18.33;18.33;18.33;17.31;
3912a9eb-4a04-11e4-97c6-002590a3186d;0.67;0.67;0.67;0.63;
3912a9ed-4a04-11e4-97c6-002590a3186d;0.87;0.87;0.87;0.82;
5ba5940c-4e0c-11e4-97c6-002590a3186d;19.78;19.78;19.78;19.78;
5ba5940e-4e0c-11e4-97c6-002590a3186d;25.97;25.97;25.97;25.97;
5ba59410-4e0c-11e4-97c6-002590a3186d;32.9;32.9;32.9;32.9;
5ba59418-4e0c-11e4-97c6-002590a3186d;10.23;10.23;10.23;10.23;
5ba5941a-4e0c-11e4-97c6-002590a3186d;81.01;81.01;81.01;81.01;
5ba59423-4e0c-11e4-97c6-002590a3186d;38.07;38.07;38.07;38.07;
5ba59427-4e0c-11e4-97c6-002590a3186d;17.03;17.03;17.03;17.03;
5ba59429-4e0c-11e4-97c6-002590a3186d;33.49;33.49;33.49;33.49;
5ba5942b-4e0c-11e4-97c6-002590a3186d;34.38;34.38;34.38;34.38;
49bdd879-8b5c-11e0-9813-0002b3d8ef82;4.16;4.16;4.16;3.92;
49bdd87b-8b5c-11e0-9813-0002b3d8ef82;1.56;1.56;1.56;1.47;
49bdd887-8b5c-11e0-9813-0002b3d8ef82;0.9;0.9;0.9;0.85;
49bdd889-8b5c-11e0-9813-0002b3d8ef82;0.79;0.79;0.79;0.72;
49bdd88b-8b5c-11e0-9813-0002b3d8ef82;0.71;0.71;0.71;0.67;
49bdd88d-8b5c-11e0-9813-0002b3d8ef82;0.7;0.7;0.7;0.66;
49bdd893-8b5c-11e0-9813-0002b3d8ef82;1.1;1.1;1.1;1.04;
49bdd8a3-8b5c-11e0-9813-0002b3d8ef82;1.6;1.6;1.6;1.51;
e4d02717-a431-11de-9870-0002b3d8ef82;2.92;3.07;3.07;2.61;
e4d02719-a431-11de-9870-0002b3d8ef82;3.58;3.58;3.58;3.04;
4fdc0a3d-b6f9-11de-9870-0002b3d8ef82;7.77;7.77;7.77;6.6;
9c878f7e-bfa0-11de-9870-0002b3d8ef82;9.52;8.68;7.01;8.52;
cb9f16aa-718f-11e4-98c4-002590a3186d;26.51;26.51;26.51;26.51;
cb9f16b0-718f-11e4-98c4-002590a3186d;2.02;2.02;2.02;2.02;
87936982-73ab-11e4-98c4-002590a3186d;62.99;62.99;62.99;53.54;
